
"Observation station","Year","Month","Day","Time [Local time]","Cloud cover [1/8]"
"Rautavaara Ylä-Luosta","2005","12","1","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","2","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","3","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","4","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","5","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2005","12","6","00:00","Cloudiness cannot be determined (9/8)"
"Rautavaara Ylä-Luosta","2005","12","7","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","8","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","9","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","10","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","11","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","12","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","13","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2005","12","14","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2005","12","15","00:00","Cloudiness cannot be determined (9/8)"
"Rautavaara Ylä-Luosta","2005","12","16","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","17","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","18","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","19","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","20","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","21","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","22","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2005","12","23","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2005","12","24","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","25","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","26","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","27","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2005","12","28","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2005","12","29","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2005","12","30","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2005","12","31","00:00","Cloudiness cannot be determined (9/8)"
"Rautavaara Ylä-Luosta","2006","1","1","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","2","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","3","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","1","4","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","1","5","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","1","6","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","7","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","8","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","9","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","10","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","11","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","1","12","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","13","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","1","14","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","15","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","16","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","17","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","18","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","1","19","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","1","20","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","1","21","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","1","22","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","1","23","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","1","24","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","25","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","1","26","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","27","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","28","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","1","29","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","30","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","1","31","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","2","1","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","2","2","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","3","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","2","4","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","2","5","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","2","6","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","2","7","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","2","8","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","2","9","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","2","10","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","11","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","12","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","2","13","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","2","14","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","15","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","16","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","17","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","2","18","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","19","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","2","20","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","21","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","22","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","23","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","2","24","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","2","25","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","2","26","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","27","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","2","28","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","1","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","2","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","3","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","4","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","3","5","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","6","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","7","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","8","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","9","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","10","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","11","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","3","12","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","3","13","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","14","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","15","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","16","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","17","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","3","18","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","3","19","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","20","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","3","21","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","22","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","3","23","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","3","24","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","3","25","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","3","26","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","27","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","3","28","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","29","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","30","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","3","31","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","1","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","2","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","3","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","4","4","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","5","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","6","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","7","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","8","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","9","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","10","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","4","11","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","12","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","13","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","14","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","15","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","16","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","4","17","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","4","18","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","19","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","20","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","21","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","4","22","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","4","23","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","4","24","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","4","25","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","4","26","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","4","27","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","4","28","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","4","29","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","4","30","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","1","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","2","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","3","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","4","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","5","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","5","6","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","7","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","8","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","5","9","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","10","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","11","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","5","12","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","13","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","5","14","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","5","15","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","5","16","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","5","17","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","18","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","5","19","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","5","20","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","21","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","5","22","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","5","23","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","5","24","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","5","25","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","5","26","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","5","27","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","5","28","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","5","29","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","5","30","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","5","31","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","6","1","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","2","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","3","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","6","4","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","6","5","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","6","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","6","7","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","6","8","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","6","9","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","10","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","11","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","12","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","6","13","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","14","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","15","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","16","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","17","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","18","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","19","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","20","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","21","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","22","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","6","23","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","24","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","25","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","26","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","27","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","6","28","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","6","29","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","6","30","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","1","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","2","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","7","3","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","4","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","5","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","7","6","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","7","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","8","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","7","9","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","7","10","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","11","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","7","12","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","7","13","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","14","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","15","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","7","16","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","7","17","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","18","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","7","19","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","7","20","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","21","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","7","22","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","7","23","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","7","24","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","7","25","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","7","26","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","7","27","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","7","28","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","7","29","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","7","30","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","7","31","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","1","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","2","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","3","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","4","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","5","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","8","6","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","7","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","8","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","8","9","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","8","10","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","8","11","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","12","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","13","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","14","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","15","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","8","16","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","8","17","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","8","18","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","8","19","00:00","Cloudiness cannot be determined (9/8)"
"Rautavaara Ylä-Luosta","2006","8","20","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","21","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","22","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","23","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","24","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","25","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","26","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","8","27","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","8","28","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","8","29","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","8","30","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","8","31","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","9","1","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","2","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","3","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","4","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","5","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","6","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","7","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","8","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","9","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","10","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","11","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","9","12","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","13","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","9","14","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","15","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","9","16","00:00","Cloudiness cannot be determined (9/8)"
"Rautavaara Ylä-Luosta","2006","9","17","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","18","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","9","19","00:00","Partly cloudy (5/8)"
"Rautavaara Ylä-Luosta","2006","9","20","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","9","21","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","9","22","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","23","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","24","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","9","25","00:00","Mostly clear (3/8)"
"Rautavaara Ylä-Luosta","2006","9","26","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","9","27","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","28","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","9","29","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","9","30","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","1","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","2","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","3","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","4","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","5","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","6","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","7","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","8","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","9","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","10","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","11","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","12","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","13","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","14","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","15","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","16","00:00","Cloudiness cannot be determined (9/8)"
"Rautavaara Ylä-Luosta","2006","10","17","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","18","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","10","19","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","20","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","21","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","22","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","23","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","24","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","25","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","26","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","27","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","28","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","29","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","10","30","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","10","31","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","11","1","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","11","2","00:00","Mostly cloudy (7/8)"
"Rautavaara Ylä-Luosta","2006","11","3","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","11","4","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","11","5","00:00","Clear (0/8)"
"Rautavaara Ylä-Luosta","2006","11","6","00:00","Clear (1/8)"
"Rautavaara Ylä-Luosta","2006","11","7","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","11","8","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","11","9","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","11","10","00:00","Cloudy (8/8)"
"Rautavaara Ylä-Luosta","2006","11","11","00:00","Cloudy (8/8)"
